namaste_code,name
O-9.3,Haḍm ‘Urūqī
O-9.4,Haḍm ‘Uḍwī
O-10,Mizaj-i-A‘mar
O-11,Mizāj Insānī
O-11.1,Damawī al-Mizāj
O-11.2,Balghamī al-Mizāj
O-11.3,Ṣafrāwī al-Mizāj
O-11.4,Sawdāwī al-Mizāj
O-12,Dam Ghayr
O-13,Balgham Ghayr
O-13.1,Balgham Māliḥ
O-13.2,Balgham Ḥāmiḍ
O-13.3,Balgham Masīkh
O-13.4,Balgham ‘Afiṣ
O-13.5,Balgham Ḥulw
O-13.6,Balgham Mā’ī
O-13.7,Balgham Jaṣṣī
O-13.8,Balgham Mukhāṭī
O-13.9,Balgham Zujājī
O-13.10,Balgham Muntin
O-14,Ṣafrā’ Ghayr
O-14.1,Ṣafrā’ Muḥḥiyya
O-14.2,Mirra Ṣafrā’
O-14.3,Ṣafrā’ Muḥtariqa
O-14.4,Ṣafrā’ Kurrāthī
O-14.5,Ṣafrā’ Zanjārī
O-15,Sawdā’
O-15.1,Sawdā’ Damawī
O-15.2,Sawdā’ Ṣafrāwī
O-15.3,Sawdā’ Balghamī
O-15.4,Sawdā’ Sawdāwī
O-16,Al-Maraḍ al-Mufrad
O-17,Mizāj Ghayr Mu‘tadil/ Sū’-i-Mizāj
O-17.1,Mizāj Ghayr Mu‘tadil Mufrad/Sū’-i-Mizāj Mufrad
O-17.1.1,Sū’-i-Mizāj Mufrad Sāda/Mizāj Ghayr Mu‘tadil Mufrad Sāda
O-17.1.1.1,Sū’-i-Mizāj Ḥārr
O-17.1.1.2,Sū’-i-Mizāj Bārid
O-17.1.1.3,Sū’-i-Mizāj Raṭb
O-17.1.1.4,Sū’-i-Mizāj Yābis
O-17.1.2,Sū’-i-Mizāj Mufrad Māddī
O-17.1.2.1,Sū’-i-Mizāj Ḥārr Māddī
O-17.1.2.2,Sū’-i-Mizāj Bārid Māddī
O-17.1.2.3,Sū’-i-Mizāj Raṭb Māddī
O-17.1.2.4,Sū’-i-Mizāj Yābis Māddī
O-17.2,Mizāj Ghayr Mu‘tadil Murakkab/Sū’-i-Mizāj Murakkab
O-17.2.1,Sū’-i-Mizāj Murakkab Sāda/Mizāj Ghayr Mu‘tadil Murakkab Sāda
O-17.2.1.1,Sū’-i-Mizāj Ḥārr Raṭb Sāda
O-17.2.1.2,Sū’-i-Mizāj Ḥārr Yābis Sāda
O-17.2.1.3,Sū’-i-Mizāj Bārid Raṭb Sāda
O-17.2.1.4,Sū’-i-Mizāj Bārid Yābis Sāda
O-17.2.2,Sū’-i-Mizāj Murakkab Māddī
O-17.2.2.1,Sū’-i-Mizāj Ḥārr Raṭb Māddī
O-17.2.2.2,Sū’-i-Mizāj Ḥārr Yābis Māddī
O-17.2.2.3,Sū’-i-Mizāj Bārid Raṭb Māddī
O-17.2.2.4,Sū’-i-Mizāj Bārid Yābis Māddī
O-18,Sū’-i-Mizāj Sāda
O-19,Sū’-i-Mizāj
O-20,Sū’-i-Mizāj Mustawī
O-21,Sū’-i-Mizāj
O-22,Amrāḍ-i-Sū’ al-Tarkīb
O-22.1,Amrāḍ-i-Khilqat
O-22.1.1,Amrāḍ-i-Shakl
O-22.1.2,Amrāḍ-i-Majārī
O-22.1.2.1,Ittisā‘ al-Majārī
O-22.1.2.2,Taḍayyuq al-Majārī
O-22.1.2.3,Insidād al-Majārī
O-22.1.3,Amrāḍ-i-Aw‘iya
O-22.1.3.1,Ittisā‘-i-Aw’iya
O-22.1.3.2,Taḍayyuq-i-Aw‘iya
O-22.1.3.3,Insidād-i-Aw‘iya
O-22.1.3.4,Inkhilā’-i-Aw‘iya
O-22.1.4,Amrāḍ-i-Ṣafā’iḥ
O-22.1.4.1,Khushūnat-i-Ṣafā’iḥ
O-22.1.4.2,Malāsat-i-Ṣafā’iḥ
O-22.2,Amrāḍ al-Miqdār
O-22.2.1,Ziyādatī-i-Miqdār
O-22.2.1.1,Ziyādatī-i-Miqdār ‘Umūmī
O-22.2.1.2,Ziyādatī-i-Miqdār Maqāmī
O-22.2.2,Nuqṣān-i-Miqdār
O-22.2.2.1,Nuqṣān-i-Miqdār ‘Umūmī
O-22.2.2.2,Nuqṣān-i-Miqdār Maqāmī
O-22.3,Amrāḍ-i-‘Adad
O-22.3.1,Ziyādatī-i-‘Adad
O-22.3.1.1,Ṭab‘ī Ziyādatī
O-22.3.1.2,Ghayr Ṭab‘ī Ziyādatī
O-22.3.2,Naqṣ-i-‘Adad
O-22.3.2.1,Ṭab‘ī
O-22.3.2.2,Ghayr Ṭab‘ī
O-22.4,Amrāḍ al-Waḍ‘
O-22.4.1,Amrāḍ-i- Mawḍa‘
O-22.4.1.1,Zawāl-i-‘Uḍw Kāmil
O-22.4.1.2,Zawāl-i-‘Uḍw Nāqiṣ
O-22.4.1.3,Ḥarakat Ghayr Ṭab‘ī
O-22.4.1.4,Sukūn Ghayr Ṭab‘ī
O-22.4.2,Amrāḍ-i- Mushārakat
O-22.4.2.1,Imtinā‘-i-Ḥarakat
O-22.4.2.2,‘Usr-i-Ḥarakat
O-23,Tafarruq al-Ittiṣāl
O-23.1,Khadsh
O-23.2,Saḥj
O-23.3,Tafattut
O-23.4,Ṣad‘
O-23.5,Shadkh
O-23.6,Fadgh
O-23.7,Batr
O-23.8,Hatk
O-23.9,Ḥazz
O-23.10,Infijār
O-23.11,Inshiqāq
O-24,Ghalaba-i-Akhlāṭ
O-24.1,Amrāḍ Damawiyya
O-24.2,Amrāḍ
O-24.3,Amrāḍ Balghamiyya
O-24.4,Amrāḍ Sawdāwiyya
O-25,Nabḍ Ṭawīl
O-26,Nabḍ Qaṣīr
O-27,Nabḍ ‘Arīḍ
O-28,Nabḍ Ḍayyiq
O-29,Nabḍ Mushrif
O-30,Nabḍ Munkhafiḍ
O-31,Nabḍ ‘Aẓīm
O-32,Nabḍ Ṣaghīr
O-33,Nabḍ Ghalīẓ
O-34,Nabḍ Daqīq
O-35,Nabḍ Qawī
O-36,Nabḍ Ḍa‘īf
O-37,Nabḍ Sarī‘
O-38,Nabḍ Baṭī'
O-39,Nabḍ Mutawātir
O-40,Nabḍ Mutafāwit
O-41,Nabḍ Layyin
O-42,Nabḍ Ṣulb
O-43,Nabḍ Mumtalī
O-44,Nabḍ Khālī
O-45,Nabḍ Ḥārr
O-46,Nabḍ Bārid
O-47,Nabḍ Mustawī
O-48,"Nabḍ Mustawī
Muṭlaq"
O-49,"Nabḍ Mustawī
Muqayyad"
O-50,Nabḍ Mukhtalif
O-51,"Nabḍ Mukhtalif
Muṭlaq"
O-52,"Nabḍ Mukhtalif
Muqayyad"
O-53,Nabḍ Munqaṭi‘
O-54,Nabḍ ‘Ā’id
O-55,Nabḍ Muttaṣil
O-56,Nabḍ Mukhtalif Muntaẓim
O-57,Nabḍ Mukhtalif Muntaẓim Muṭlaq
O-58,Nabḍ Mukhtalif Muntaẓim Dā’ir
O-59,Nabḍ Mukhtalif Ghayr Muntaẓim
O-60,Nabḍ Jayyid al-Wazn
O-61,Nabḍ Radī al-Wazn
O-62,"Nabḍ Mutaghayyir
al-Wazn"
O-63,Nabḍ Mubāyan al-Wazn
O-64,Nabḍ Khārij al-Wazn
O-65,Nabḍ Murakkab
O-66,Nabḍ Misallī
O-67,Nabḍ Dhu’l Fatra
O-68,Nabḍ Wāqi‘ fi’l Wasaṭ
O-69,Nabḍ Dhu’l Qar‘atayn
O-70,"Nabḍ Dhanab
al-Fār"
O-71,Nabḍ Dhanab al-Fār Munqaḍī
O-72,Nabḍ Dhanab al-Fār Thābit
O-73,Nabḍ Dhanab
O-74,Nabḍ Ghazālī
O-75,Nabḍ Mawjī
O-76,Nabḍ Dūdī
O-77,Nabḍ Namlī
O-78,Nabḍ Minshārī
O-79,Nabḍ Mutashannij
O-80,Nabḍ Murta‘ish
O-81,Nabḍ Multawī
O-82,Nabḍ Mutawattir
O-83,Bawl Ashqar
O-84,Bawl Aṣfar Nāranjī
O-85,Bawl Nārī
O-86,Bawl Za‘frānī
O-87,Bawl Aṣhab
O-88,Bawl Wardī
O-89,Bawl Aḥmar Aqtam
O-90,Bawl Aḥmar Qānī
O-91,Bawl Fustuqī
O-92,Bawl Zanjārī
O-93,Bawl Āsmānjūnī
O-94,Bawl Nīljī
O-95,Bawl Kurrāthī
O-96,Bawl Aswad
O-97,Bawl Abyaḍ
O-98,Bawl Abyaḍ Majāzī
O-99,Bawl Abyaḍ Ḥaqīqī
O-100,Bawl Mukhāṭī
O-101,Bawl Dasmī
O-102,Bawl Ihālī
O-103,Bawl Fuqqā‘ī
O-104,Bawl Manwī
O-105,Bawl Raṣāṣī
O-106,Bawl Labanī
O-107,Bawl Ghusālī
O-108,Bawl Zaytī
O-109,Bawl Urjuwānī
O-110,Bawl Jamrī
O-111,Bawl Raqīq
O-112,Bawl Ghalīẓ
O-113,Al-Bawl al-‘Adīm al-Rā’iḥa
O-114,Bawl Muntin
O-115,Sawād al-Zabad
O-116,Shuqra al-Zabad
O-117,Ṣighar al-Zabad
O-118,Kibar al-Zabad
O-119,Qilla al-Zabad
O-120,Kathra al-Zabad
O-121,Buṭū’ Infiqā’ al-Zabad
O-122,Sur‘a Infiqā’ al-Zabad
O-123,Rasūb Khurāṭī
O-124,Rasūb Khurāṭī Nukhālī
O-125,Rasūb Khurāṭī Karsanī
O-126,Rasūb Khurāṭī Dashīshī
O-127,Rasūb Khurāṭī Sawīqī
O-128,Rasūb Khurāṭī Ṣafā’iḥī
O-129,Rasūb Laḥmī
O-130,Rasūb Dasmī
O-131,Rasūb Middī
O-132,Rasūb Mukhāṭī
O-133,Rasūb Khamīrī
O-134,Rasūb ‘Alaqī
O-135,Rasūb Sha‘rī
O-136,Rasūb Ramlī
O-137,Rasūb Ramādī
O-138,Kathra al-Rasūb
O-139,Qilla al-Rasūb
O-142,Al-Rasūb al-Aswad
O-143,Al-Rasūb al-Aḥmar
O-144,Al-Rasūb al-Aṣfar
O-145,Al-Rasūb al-Akhḍar
O-146,Al-Rasūb al-Abyaḍ
O-147,Ziyāda al-Barāz
O-148,Qilla al-Barāz
O-149,Al-Barāz al-Raṭb
O-150,Al-Barāz al-Yābis
O-151,Barāz Nārī
O-152,Barāz Abyaḍ
O-153,Barāz Aswad
O-154,Barāz Akhḍar
O-155,Al-Barāz al-Muntafikh
O-156,Sur‘a Khurūj al-Barāz
O-157,Buṭū’ Khurūj al-Barāz
O-158,Al-Nafth al-Aṣfar
O-159,Al-Nafth al-Aḥmar al-Nāṣi‘
O-160,Al-Nafth al-Aḥmar al-Mushabba‘
O-161,Al-Nafth al-Kamid
O-162,Al-Nafth al-Aswad
O-163,Al-Nafth al-Raqīq
O-164,Al-Nafth al-Ghalīẓ
O-165,Al-Nafth al-Muntin
O-166,Al-Nafth al-Ghayr al-Muntin
O-167,Al-Nafth al-Kathīr al-Miqdār
O-168,Al-Nafth al-Qalīl al-Miqdār
O-169,Al-Nafth al-Mu‘tadil al-Miqdār
O-170,Al-‘Araq al-Aṣfar
O-171,Al-‘Araq al-Aḥmar
O-172,Al-‘Araq al-Kamid
O-173,Al-‘Araq al-Akhḍar
O-174,Al-‘Araq al-Aswad
O-175,Al-‘Araq al-Abyaḍ
O-176,Ifrāṭ al-‘Araq
O-177,Al-‘Araq al-Qalīl al-Miqdār
O-178,Al-‘Araq al-Muntin
O-179,Al-‘Araq Ḥādd al-Rā’iḥa
O-180,Al-‘Araq Ḥāmiḍ al-Rīḥ
O-181,Al-‘Araq al-Raqīq
O-182,Al-‘Araq al-Ghalīẓ
O-183,Fuqdān al-Ḥawās
O-184,Al-Badan al-Ḍa‘īf
O-185,Asbāb Māddiyya
O-186,Asbāb Fā'iliyya
O-187,Asbāb Ṣūriyya
O-188,Asbāb Tamāmiyya
O-189,Asbāb ‘Āmma
O-190,Asbāb Maraḍiyya
O-191,Asbāb Badaniyya
O-192,Asbāb Wāṣila
O-193,Asbāb Sābiqa
O-194,Asbāb Bādiya
O-195,Asbāb Dhātiyya
O-196,Sabab ‘Arḍiyya
O-197,Asbāb Mukhallifa
O-198,Asbāb Ghayr Mukhallifa
O-199,Asbāb Juz’iyya
O-200,Asbāb-i-Fasād-i-Shakl
O-201,Asbāb-i-Sudda
O-202,Asbāb-i-Ḍīq-i-Majārī
O-203,Asbāb-i-Ittisā‘-i-Majārī
O-204,Asbāb-i-Khushūnat
O-205,Asbāb-i-Malāsat
O-206,Asbāb-i-Khal‘
O-207,Asbāb-i-Sū’-i-Mujāwirat
O-208,Asbāb-i-Ḥarakāt Ghayr Ṭabī‘iyya
O-209,Asbāb-i-Ziyādatī-i-Miqdār-i-A‘ḍā’
O-210,Asbāb-i-Ziyādatī-i-‘Adad-i-A‘ḍā’
O-211,Asbāb-i-Nuqṣān-i Miqdār-i-A‘ḍā’
O-212,Asbāb-i-Nuqṣān-i ‘Adad-i-A‘ḍā’
O-213,Asbāb Mughayyara
O-214,Asbāb-i-Tafarruq-i-Ittiṣāl
O-215,Asbāb-i-Qarḥa
O-216,Asbāb-i-Waram
O-217,Asbāb-i-Waja‘
O-218,Asbāb-i-Sukūn-i-Waja‘
O-219,Asbāb-i-Ladhdhat
O-220,Asbāb-i-Iḥtibās
O-221,Asbāb-i-Istifrāgh
O-222,Asbāb-i-Tukhma-o-Imtilā’
O-223,Asbāb-i-Ḍu‘f-i-A‘ḍā’
O-224,Al-Asbāb al-Sitta al-Ḍarūriyya
O-225,‘Ilāj bi’l Taghdhiya
O-226,Tark-i-Ghidhā’
O-227,Taqlīl-i- Ghidhā’
O-228,Taqlīl-i-Ghidhā’ ba I‘tibār-i-Kammiyat
O-229,Taqlīl-i- Ghidhā’ ba I‘tibār-i-Kayfiyat
O-230,Taqlīl-i- Ghidhā’ ba I‘tibār-i-Kammiyat-o- Kayfiyat
O-231,‘Ilāj bi’l Dawā’
O-232,‘Ilāj bi’l Mufradāt
O-233,‘Ilāj bi’l Murakkabāt
O-234,‘Ilāj bi’l Ḍidd
O-235,‘Ilāj Nafsānī
O-236,Iṣlāḥ-i-Sū’-i-Mizāj
O-237,Nuḍj
O-238,Nuḍj-i-Akhlāṭ
O-239,Nuḍj-i-Balgham
O-240,Nuḍj-i-Ṣafrā’
O-241,Nuḍj-i-Sawdā’
O-242,Istifrāgh
O-243,Tanqiya
O-244,Tanqiya’-i-Dimāgh
O-245,Tanqiya’-i-Sar
O-246,Tanqiya’-i-Ṣadr
O-247,Tanqiya’-i-Dandān
O-248,Tanqiya’-i-Mi‘da
O-249,Tanqiya’-i-Kabid
O-250,Tanqiya’-i-Ṭiḥāl
O-251,Tanqiya’-i-Am‘ā’
O-252,Tanqiya’-i-Kuliya
O-253,Tanqiya’-i-Majārī-i-Bawl
O-254,Tanqiya’-i-Rīm
O-255,Tanqiya’-i-Murḍi‘a
O-256,Imāla
O-257,Imāla Qarīb
O-258,Imāla Ba‘īd
O-259,Īlām
O-260,Tab‘īd-i-Maraḍ
O-261,Ta‘dīl-i-Mawād
O-262,Ta‘dīl-i-Qiwām
O-263,Ta‘dīl-i-Dam
O-264,Ta‘dīl-i-Ṣafrā’
O-265,Ta‘dīl-i-Sū’-i-Mizāj
O-266,Tabdīl-i-Mizāj
O-267,Izāla-i-Sabab
O-268,Man‘-i-Inṣibāb-i-Akhlāṭ
O-269,Taskhīn
O-270,Taskhīn-i-Mizāj
O-271,Taskhīn-i-Dimāgh
O-272,Taskhīn-i-Sar
O-273,Taskhīn-i-Qalb
O-274,Taskhīn-i-Mi‘da
O-275,Taskhīn-i-Fam-i-Mi‘da
O-276,Taskhīn-i-Jigar
O-277,Taskhīn-i-Am‘ā’
O-278,Taskhīn-i-Kiliya
O-279,Taskhīn-i-Mathāna
O-280,Taskhīn-i-Raḥim
O-281,Taskhīn-i-Ālāt-i-Manī
O-282,Taskhīn-i-Aṭrāf
O-283,Taskhīn-i-Hawā’
O-284,Tabrīd
O-285,Tabrīd-i-Mizāj
O-286,Tabrīd-i-Dimāgh
O-287,Tabrīd-i-Sar
O-288,Tabrīd-i-Mi‘da
O-289,Tabrīd-i-Fam-i-Mi‘da
O-290,Tabrīd-i-Jigar
O-291,Tabrīd-i-Ṭiḥāl
O-292,Tabrīd-i-Unthayayn
O-293,Tabrīd-i-Hawā’
O-294,Tarṭīb
O-295,Tarṭīb-i-Mizāj
O-296,Tarṭīb-i-Dimāgh
O-297,Tarṭīb-i-Sar
O-298,Tarṭīb-i-Ḥalaq
O-299,Tarṭīb-i-Jigar
O-300,Tarṭīb-i-Hawā’
O-301,Iṭfā’
O-302,Iṭfā’-i-Abkhira
O-303,Tajfīf
O-304,Tajfīf-i-Dimāgh
O-305,Tajfīf-i-Mi‘da
O-306,Tajfīf-i-Kabid
O-307,Tanshīf
O-308,Talṭīf
O-309,Taḥlīl-i-Awrām
O-310,Talyīn-i-Awrām
O-311,Tafjīr-i-Awrām
O-312,Taftīḥ-i-‘Urūq
O-313,Taftīḥ-i-Majārī
O-314,Taftīḥ-i-Majārī-i-Kabid
O-315,Taftīḥ-i-Majārī-i-Bawl
O-316,Taftīḥ-i-Masām
O-317,Takthīf-i-Masām
O-318,Taftīḥ-i-Sudad
O-319,Taṣfiya al-Dam
O-320,Qaṭ‘-i-Mawād
O-321,Tarqīq-i-Mawād
O-322,Tarqīq-i-Mādda
O-323,Jadhb-i-Mawād
O-324,Taghlīẓ-i-Mawād
O-325,Izlāq-i-Mawād
O-326,Rad‘-i-Mawād
O-327,Taḥlīl-i-Riyāḥ
O-328,Irkhā’
O-329,Taḥrīk-i-A‘ṣāb
O-330,Taḥrīk-i-Dimāgh
O-331,Taḥrīk-i-Ḥarārat Gharīzī
O-332,Taqwiyat
O-333,Taqwiyat-i-A‘ḍā’ Ra’īsa
O-334,Taqwiyat-i-Dimāgh
O-335,Taqwiyat-i-A‘ṣāb
O-336,Taqwiyat-i-Baṣar
O-337,Taqwiyat-i-Asnān-o-Litha
O-338,Taqwiyat-i-Qalb
O-339,Taqwiyat-i-Kabid
O-340,Taqwiyat-i-Kuliya
O-341,Taqwiyat-i-Mathāna
O-342,Taqwiyat-i-Bāh
O-343,Taqwiyat-i-Raḥim
O-344,Taqwiyat-i-Sha‘r
O-345,Taqwiyat-i-Sar
O-346,Taqwiyat-i-Chashm
O-347,Taqwiyat-i-Dandān
O-348,Taqwiyat-i-Bekh-i-Dandān
O-349,Taqwiyat-i-Mi‘da
O-350,Taqwiyat-i-Fam-i-Mi‘da
O-351,Taqwiyat-i-Ḥarārat Gharīzī
O-352,Talṭīf-i-Qiwām
O-353,Talṭīf-i-Mādda
O-354,Talṭīf-i-Akhlāṭ
O-355,Talṭīf-i-Ghidhā’
O-356,Talṭīf-i-Tadbīr
O-357,Taqwiyat-i-Rūḥ Nafsānī
O-358,Taḥlīl-i-Mādda
O-359,Taḥlīl-i-Riyāḥ
O-360,Taḥlīl-i-Abkhira
O-361,Inbāt-i-Sha‘r
O-362,Takhdīr
O-363,Tanwīm
O-364,Taskīn
O-365,Taskīn-i-Mādda
O-366,Taskīn-i-Ḥarārat
O-367,Taskīn-i-Abkhira
O-368,Taskīn-i-Dimāgh
O-369,Taskīn-i-Qalb
O-370,Taskīn-i-Akhlāṭ
O-371,Taskīn-i-Waja‘
O-372,Ḥabs-i-Dam
O-373,Man‘-i-‘Araq
O-374,Tanfīṭ
O-375,Tanqiya-i-Qurūḥ
O-376,Inbāt-i-Laḥm
O-377,Qaṭ‘-i-Bāh
O-378,Tahyīj-Shahwat
O-379,Tawlīd-i-Laban
O-380,Tawlīd-i-Manī
O-381,Taghlīẓ-i-Manī
O-382,Imsāk-i-Manī
O-383,Taghlīẓ-i-Abkhira
O-384,Idrār-i-Laban
O-385,Idrār-i-Bawl
O-386,Idrār-i-Ḥayḍ
O-387,Taftīt-i-Ḥaṣāt
O-388,Qatl-i-Dīdān
O-389,Ikhrāj-i-Dīdān
O-390,Isqāṭ-i-Janīn
O-391,Taqlīl-i-Laban
O-392,Daf‘-i-Ta‘affun
O-393,Taqlīl-i-Ḥarārat
O-394,Taqlīl-i-Mādda
O-395,Ta‘ṭīs
O-396,Taqḍīf
O-397,Tasmīn
O-398,Talyīn-i-Am'ā'
O-399,‘Ilāj bi’l Tadbīr
O-400,Ishāl
O-401,Qay’
O-402,Idrār
O-403,Tanfīth
O-404,Faṣd
O-405,Ḥijāma
O-406,Ḥijāma bi’l Sharṭ
O-407,Ḥijāma bilā Sharṭ
O-408,Ḥijāma bi’l Nār
O-409,Ḥijāma bilā Nār
O-410,Ḥijāma Mā’ī
O-411,Ta‘līq al-‘Alaq
O-412,Ta‘rīq
O-413,Ḥammām
O-414,Ḥammām Ḥārr
O-415,Ḥammām Dawā’ī
O-416,Ḥammām Būraqī
O-417,Ḥammām Kibrītī
O-418,Ḥammām Ramlī
O-419,Ḥammām Baḥrī
O-420,Ḥammām Shamsī
O-421,Ḥammām Zaytī
O-422,Ḥammām Qābiḍ
O-423,Riyāḍat
O-424,Riyāḍat ‘Arḍiyya
O-425,Riyāḍat Khāliṣa
O-426,Riyāḍat Qalīla
O-427,Riyāḍat Kathīra
O-428,Riyāḍat
O-429,Riyāḍat Ḍa‘īfa
O-430,Riyāḍat Sarī‘a
O-431,Riyāḍat Baṭī’a
O-432,"Riyāḍat
Ḥathītha"
O-433,Riyāḍat Mutarākhiya
O-434,Riyāḍat Mu‘tadila
O-435,Dalk
O-436,Dalk Ṣulb
O-437,Dalk Layyin
O-438,Dalk Qalīl
O-439,Dalk Kathīr
O-440,Dalk Mu‘tadil
O-441,Dalk Khashin
O-442,Dalk Amlas
O-443,Dalk Isti‘dād
O-444,Dalk Istirdād
O-445,Al-‘Amal bi’l Yad
O-446,Al-Kayy
O-447,Al-Kayy bi’l Nār
O-448,Al-Kayy bi’l Ḥadīd
O-449,Al-Kayy bi’l Dhahab
O-450,Al-Kayy bi’l Adwiya al-Muḥarriqa
O-451,Al-Shaqq
O-452,Shaqq al-Awrām
O-453,Baṭṭ al-Khurāj
O-454,Baṭṭ al-Awrām
O-455,Shaqq al-Ḥanjara
O-456,Ikhrāj al-Ḥaṣā
O-457,Qaṭ‘ al-Aṭrāf
O-458,Nashr al-‘Iẓām
O-459,Taṭhīr al-Ṣibyān
O-460,Qaṭ‘ al-Dawālī
O-461,Bazl al-Mā'
O-462,Batr
O-463,Al-Jabr
O-464,Radd al-Fakk
O-465,Al-Khiyāṭa
O-466,Al-Tadbīr bi’l Ghidhā’
O-467,Ghidhā’ Muṭlaq
O-468,Al-Ghidhā’ al-Mufrad
O-469,Al-Ghidhā’ al-Murakkab
O-470,Ghidhā’ Ḥārr
O-471,Ghidhā’ Bārid
O-472,Ghidhā’ Raṭb
O-473,Ghidhā’ Yābis
O-474,Ghidhā’ Nāfi‘
O-475,Ghidhā’ Ḍārr
O-476,Ghidhā’ bi’l Quwwa
O-477,Ghidhā’ bi’l Quwwa al-Ba‘īda
O-478,Ghidhā’ bi’l Quwwa al-Qarība
O-479,Ghidhā’ bi’l Fi‘l
O-480,Ghidhā’ Dawā’ī
O-481,Ghidhā’ Dawā’ī Dhu’l Khāṣiyat
O-482,Ghidhā’ Dhu’l Khāṣiyat
O-483,Ghidhā’ Sarī‘ al-Inhiḍām
O-484,Ghidhā’ ‘Asir al-Inhiḍām
O-485,Ghidhā’ Jayyid
O-486,Ghidhā’ Radī’
O-487,Ghidhā’ Sarī‘ al-Khurūj
O-488,Ghidhā’ Baṭī’ al-Khurūj
O-489,Ghidhā’ Sarī‘ al-Nuzūl
O-490,Ghidhā’ Baṭī’ al-Nuzūl
O-491,Ghidhā’ Jayyid al- Ghidhā’
O-492,Ghidhā’ Radī’ al- Ghidhā’
O-493,Ghidhā’ Qalīl al- Ghidhā’
O-494,Ghidhā’ Kathīr al- Ghidhā’
O-495,Ghidhā’ Ṣāliḥ al-Kaymūs
O-496,Ghidhā’
O-497,Ghidhā’ Laṭīf
O-498,Ghidhā’ Laṭīf Kathīr al-Ghidhā’ Ḥasan al-Kaymūs
O-499,Ghidhā’ Laṭīf Kathīr al-Ghidhā’ Radī' al-Kaymūs
O-500,Ghidhā’ Laṭīf Kathīr al-Ghidhā’ Mu‘tadil al-Kaymūs
O-501,Ghidhā’ Laṭīf Qalīl al-Ghidhā’ Ḥasan al-Kaymūs
O-502,Ghidhā’ Laṭīf Qalīl al-Ghidhā’ Radī’ al-Kaymūs
O-503,Ghidhā’ Laṭīf Qalīl al-Ghidhā’ Mu‘tadil al-Kaymūs
O-504,Ghidhā’ Laṭīf Mu‘tadil al-Ghidhā’ Ḥasan al-Kaymūs
O-505,Ghidhā’ Laṭīf Mu‘tadil al-Ghidhā’ Radī’ al-Kaymūs
O-506,Ghidhā’ Laṭīf Mu‘tadil al-Ghidhā’ Mu‘tadil al-Kaymūs
O-507,Ghidhā’ Kathīf
O-508,Ghidhā’ Kathīf Kathīr al-Ghidhā’ Ḥasan al-Kaymūs
O-509,Ghidhā’ Kathīf Kathīr al-Ghidhā’ Radī’ al-Kaymūs
O-510,Ghidhā’ Kathīf Kathīr al-Ghidhā’ Mu‘tadil al-Kaymūs
O-511,Ghidhā’ Kathīf Qalīl al-Ghidhā’ Ḥasan al-Kaymūs
O-512,Ghidhā’ Kathīf Qalīl al-Ghidhā’ Radī’ al-Kaymūs
O-513,Ghidhā’ Kathīf Qalīl al-Ghidhā’ Mu‘tadil al-Kaymūs
O-514,Ghidhā’ Kathīf Mu‘tadil al-Ghidhā’ Ḥasan al-Kaymūs
O-515,Ghidhā’ Kathīf Mu‘tadil al-Ghidhā’ Radī’ al-Kaymūs
O-516,Ghidhā’ Kathīf Mu‘tadil al-Ghidhā’ Mu‘tadil al-Kaymūs
O-517,Ghidhā’ Mu‘tadil
O-518,Ghidhā’ Mu‘tadil Kathīr al-Ghidhā’ Ḥasan al-Kaymūs
O-519,Ghidhā’ Mu‘tadil Kathīr al-Ghidhā’
O-520,Ghidhā’ Mu‘tadil Kathīr al-Ghidhā’ Mu‘tadil al-Kaymūs
O-521,Ghidhā’ Mu‘tadil Qalīl al- Ghidhā’ Ḥasan al-Kaymūs
O-522,Ghidhā’ Mu‘tadil Qalīl al- Ghidhā’ Radī’ al-Kaymūs
O-523,Ghidhā’ Mu‘tadil Qalīl al- Ghidhā’ Mu‘tadil al-Kaymūs
O-524,Ghidhā’ Mu‘tadil Mu‘tadil al-Ghidhā’ Ḥasan al-Kaymūs
O-525,Ghidhā’ Mu‘tadil Mu‘tadil al- Ghidhā’ Radī’ al-Kaymūs
O-526,Ghidhā’ Mu‘tadil Mu‘tadil al- Ghidhā’ Mu‘tadil al-Kaymūs
O-527,Al-Aghdhiya al-Muwallida li’l Sawdā’
O-528,Al-Aghdhiya al-Muwallida li’l Balgham
O-529,Al-Aghdhiya al-Muwallida li’l Dam
O-530,Al-Aghdhiya al-Mukhṣiba li’l Badan
O-531,Al-Aghdhiya al-Muwallida li’l Riyāḥ
O-532,Al-Aghdhiya al-Mulayyina li’l Ṭabī‘a
O-533,Al-Aghdhiya al-Ḥābisa li’l Baṭn
O-534,Al-Aghdhiya al-Dhāhiba li’l Nafkh
O-535,Al-Aghdhiya al-Muwallida li’l Sudad
O-536,Al-Mā’ al-Maṭbūkh
O-537,Al-Mā’ al-Muqaṭṭar
O-538,Al-Mā’ al-‘Adhb
O-539,Al-Mā’ al-Māliḥ
O-540,Ḥifẓ al-Ṣiḥḥa bi Ḥasabi’l Hawā’
O-541,Ḥifẓ al-Ṣiḥḥa bi Ḥasabi’l Awqāt al-Arba‘a
O-542,Ḥifẓ al-Ṣiḥḥa bi Shurb al-Mā'
O-543,Ḥifẓ al-Ṣiḥḥa bi’l Ghidhā’
O-544,Ḥifẓ al-Ṣiḥḥa bi’l Nawm wa’l Yaqẓa
