namaste_code,name
EL-7.6,mr̥tagarbhaḥ
EL-7.7,aparāpātanam
EL-8,mūḍhagarbhaḥ
EL-8.1,kīlakaḥ
EL-8.2,pratikhuraḥ
EL-8.3,bījakaḥ
EL-8.4,parighaḥ
EL-8.5,asādhya-mūḍhagarbhaḥ
EL-8.6,mūḍhagarbha-upadravaḥ
EL-9,sūtikārogaḥ
SM9C,makkallaḥ
EM,nan
SR5E,manovahasrotoduṣṭiḥ
SQ03,unmādaḥ
EM-2.1,nan
EM-2.2,nan
SQ41,pittaja-unmādaḥ
SQ04,kaphaja-unmādaḥ
EM-2.5,sannipātaja-unmādaḥ
EM-2.6,śōkaja-unmādaḥ
EM-2.7,viṣaja-unmādaḥ
EM-2.8,āgantuja-unmādaḥ
EM-2.8.1,āgantukōnmāda pūrvarupa
EM-2.8.2,dēvōnmādaḥ/dēvaśatrujuṣṭōnmādaḥ
EM-2.8.3,guruśāpōnmādaḥ
EM-2.8.4,siddhōnmādaḥ
EM-2.8.5,pitr̥-unmādaḥ
EM-2.8.6,gandharvōnmādaḥ
EM-2.8.7,yakṣōnmādaḥ
EM-2.8.8,rākṣasōnmādaḥ
EM-2.8.9,brahmarākṣasōnmādaḥ
EM-2.8.10,piśācōnmādaḥ
EM-2.8.11,bhujaṁgōnmādaḥ
EM-2.8.12,kinnarōnmādaḥ
EM-2.8.13,prētōnmādaḥ
EM-2.8.14,adbhutōnmādaḥ
EM-2.8.15,jalādhidēvatōnmādaḥ
EM-2.8.16,kūṣmāṇḍōnmādaḥ
EM-2.8.17,kr̥tyōnmādaḥ
EM-2.8.18,vētālōnmādaḥ
EM-2.8.19,guhyakōnmādaḥ
EM-2.8.20,bhūtōnmādaḥ
EM-2.8.21,ādhijōnmādaḥ
EM-2.8.22,hiṁsārthakōnmādaḥ
EM-2.8.23,kāmajōnmādaḥ
EM-2.9,asādhya-unmādaḥ
SK31,apasmāraḥ
EM-3.1,nan
EM-3.2,nan
EM-3.3,nan
EM-3.4,nan
EM-3.5,nan
EM-3.6,nan
EM-3.7,nan
EM-4,"atattvābhiniveśaḥ,"
SQ20,madātyayaḥ
EM-5.1,vātajamadātyayaḥ
EM-5.2,pittajamadātyayaḥ
EM-5.3,kaphajamadātyayaḥ
EM-5.4,sannipātajamadātyayaḥ
EM-5.5,dhvaṁsaka-madātyayaḥ
EM-5.6,vikṣaya-madātyayaḥ/vikṣēpaka-madātyayaḥ
EM-5.7,paramadaḥ
EM-5.8,pānājīrṇam
EM-5.9,pānavibhramaḥ
EM-5.10,asādhya-madātyayaḥ
EM-5.11,madātyaya-upadravaḥ
EM-5.12,madātyaya-ariṣṭaḥ
EM-6,madaḥ
EM-6.1,nan
EM-6.2,nan
EM-6.3,nan
EM-6.4,nan
EM-6.5,nan
EM-6.6,nan
EM-6.6.1,nan
EM-6.6.2,nan
EM-6.6.3,nan
EM-6.6.4,nan
EM-6.7,nan
SP98,mūrcchā
EM-7.1,nan
EM-7.2,vataja mūrcchā
EM-7.3,pittaja mūrcchā
EM-7.4,kaphaja mūrcchā
EM-7.5,sannipataja mūrcchā
EM-7.6,raktaka mūrcchā
EM-7.7,madyaja mūrcchā
EM-7.8,vishaja mūrcchā
EM-7.9,glanija mūrcchā
EM-7.10,nan
EM-8,nan
EM-8.1,nan
EM-8.2,nan
EM-8.3,nan
EM-8.4,nan
EM-8.5,nan
EM-8.6,nan
EM-8.7,nan
EM-8.8,nan
EM-8.9,nan
EM-8.10,nan
EM-8.11,nan
EM-8.12,nan
EM-8.13,nan
EM-8.14,nan
EM-8.15,nan
EM-8.16,nan
SQ10,mana-santāpaḥ
EM-10,saṁnyāsaḥ
SK10 (EM-11),bhramaḥ
SK00,śiraḥśūla śiroruk
F-1,nan
F-2,nan
F-3,nan
F-4,nan
F-5,nan
F-6,kṛmija-śirorogaḥ
F-7,anantavātaḥ
SK01,ardhāvabhedakaḥ
F-9,sūryāvartaḥ
F-10,śaṅkhakaḥ
F-11,śiraḥkampaḥ
F-12,kṣayajaśirorogaḥ
SK50,kapāla-rogaḥ
FA-1,nan
SN73,akālapalitaḥ
FA-2.1,nan
FA-2.3,nan
FA-2.5,nan
FA-2.7,nan
FA-2.9,nan
SN71,khālityam
FA-3.1,vātaja-khālityam/vātajakhalati
FA-3.2,pittaja khalityam
FA-3.3,kaphaja khalityam/kaphaja khalati
FA-3.4,sānnipātaja-khalityam/asādhya-khalityam
SN91,dāruṇakaḥ
FA-5,nan
FA-6,kapālarbudaḥ
FA-7,kapālavidradhiḥ
G,nan
GA,nan
SM1M,vātaja-oṣṭhaprakopaḥ
SM1K,pittaja-ōṣṭhaprakōpaḥ
SM1L,kaphaja-ōṣṭhaprakōpaḥ
GA-4,nan
GA-5,nan
GA-6,nan
GA-7,nan
GA-8,kṣataja-ōṣṭhaprakōpaḥ
GA-9,nan
GA-10,jalārbudaḥ
GB,nan
GB-1,śītādaḥ
GB-2,dantapuppuṭaḥ
SM13,dantaveṣṭakaḥ
GB-4,śauṣiraḥ
GB-5,mahāśauṣiraḥ
SM1B,paridaraḥ
SM14,upakuśaḥ
GB-8,nan
GB-9,"vardhanaḥ, adhidantaḥ"
GB-10,adhimāṃsaḥ
GB-11,karālaḥ
GB-12,dantanāḍī
GB-12.1,nan
GB-12.2,nan
GB-12.3,nan
GB-12.4,nan
GB-12.5,nan
GC,nan
SM1A,dālanaḥ
SM1E,kṛmidantakaḥ
SM1J,dantaharṣaḥ
GC-4,nan
SM1F,dantaśarkarā
GC-6,kapālikā
SM1G,śyāvadantakaḥ
GC-8,nan
SM1H,dantacālaḥ
SM11,dantavidradhiḥ
GC-11,śītadantaḥ
GD,jihvāgatarōgaḥ
GD-1,vātajajihvāgatarōgaḥ
GD-2,pittajajihvāgatarōgaḥ
GD-3,kaphajajihvāgatarōgaḥ
GD-4,alāsaḥ
SM1C,upajihvikā
GD-6,adhijihvā
GE,nan
SM18,galaśuṇḍikā
SM19,galagrahaḥ
SL06,tuṇḍikerī
SM17,adhruṣaḥ
GE-5,"kacchapaḥ, kacchapī"
GE-6,tālu-arbudaḥ
GE-7,"māṃsasaṅghātaḥ, tālusaṃhatiḥ"
GE-8,tālupuppuṭaḥ
GE-9,nan
GE-10,"tālupākaḥ, tāluśothaḥ"
GE-11,"tālupiḍakā,"
GE-12,tāluvidradhiḥ
GF,nan
SL04,rohiṇī
GF-1.1,nan
GF-1.2,nan
GF-1.3,nan
GF-1.4,nan
GF-1.5,nan
GF-1.6,nan
SK9A,kaṇṭhaśālūkaḥ
GF-3,valayaḥ
SL05,balāsaḥ
GF-5,nan
GF-6,nan
SL01,śataghnī
GF-8,nan
GF-9,galavidradhiḥ
GF-10,galaughaḥ
GF-11,svaraghnam
GF-12,māṃsatānaḥ
GF-13,kaṇṭhagata-vidārī
SM00,apacī
GF-14.1,nan
SL00,galārbudaḥ
GF-16,gaṇḍālajī
SL08,gaṇḍamālā
GF-18,asādhya gaṇḍamālā
GF-19,galagaṇḍaḥ
GF-19.1,vātaja-galagaṇḍaḥ
GF-19.2,kaphaja-galagaṇḍaḥ
GF-19.3,mēdaja-galagaṇḍaḥ
GF-19.4,asādhya-galagaṇḍaḥ
GF-20,viḍālikā
GG,sarvasara mukharogaḥ
GG-1,nan
GG-2,nan
GG-3,nan
GG-4,nan
GG-5,nan
GG-6,nan
GG-7,nan
GG-8,nan
H,nan
H-1,nan
H-2,nan
H-3,nan
H-4,nan
H-5,nan
H-6,nan
H-7,nan
H-8,nan
H-9,nan
H-10,nan
H-11,nan
H-12,nan
H-13,nan
H-14,nan
HA,nan
SK68,pūyālasaḥ
HA-2,upanāhaḥ
SK6D,srāvaḥ
HA-3.1,nan
HA-3.2,nan
HA-3.3,nan
HA-3.4,nan
HA-3.5,nan
HA-4,parvaṇikā
HA-5,alajī
HA-6,kṛmigranthiḥ
HB,nan
HB-1,utsaṅginī
SK69,kumbhīkā
SK6U,pothakī
HB-4,nan
HB-5,arśovartma
HB-6,nan
SK6P,añjananāmikā
HB-8,bahalavartma
SK62,vartmāvabandhakaḥ
HB-10,vartmakardamaḥ
HB-11,kliṣṭavartma
SK6K,śyāvavartma
HB-13,praklinnavartma kaphotkliṣṭa-vartma
HB-14,apariklinnavartma
HB-15,vātahata-vartma
SK6F,vartmārbudaḥ
SK6J,nimeṣaḥ
SK6H,vartmagata-raktārśaḥ
SK6N,lagaṇaḥ
HB-20,nan
HB-21,kuñcanaḥ
HB-22,nan
HB-23,pittottkliṣṭaḥ
HB-24,utkliṣṭavartma
SK6M,śliṣṭa-vartma
HB-26,sikatā-vartma
HC,nan
SK6E,pakṣmakopaḥ
SK6Q,pakṣmaśātaḥ
HD,nan
SK6C,prastāri-arma
HD-2,śuklārma
HD-3,lohitārma
HD-4,adhimāṃsajārma
HD-5,snāyvarma
HD-6,nan
HD-7,nan
HD-8,piṣṭakaḥ
HD-9,nan
SK6T,sirājapiḍakā
HD-11,nan
SK67,kṛṣṇagatarogaḥ
HE-1,savraṇaśukraḥ
HE-1.1,nan
SK6V,avraṇaśukraḥ
HE-2.1,nan
HE-3,pākātyayaḥ
SK61,ajakājājta ajakā
HE-5,sirāśukraḥ
HF,sarvagatākṣirōgaḥ
SK66,abhiṣyandaḥ
HF-1.1,nan
HF-1.2,nan
HF-1.3,nan
HF-1.4,nan
HF-2,nan
HF-2.1,nan
HF-2.2,nan
HF-2.3,nan
HF-2.4,nan
SK6W,saśophapākaḥ
SK6R,aśophapākaḥ
SK6X,hatādhimanthaḥ
HF-6,vātaparyāyaḥ
SK6A,śuṣkākṣipākaḥ
HF-8,anyatovātaḥ
HF-9,amlādhyuṣitaḥ
HF-10,sirotpātaḥ
SK60 (HF-11),sirāpraharṣaḥ
HF-12,nan
HG,nan
HG-1,timiraḥ
HG-1.1,nan
HG-1.2,nan
HG-1.3,nan
HG-1.4,nan
HG-1.5,nan
HG-1.6,nan
HG-1.7,nan
HG-1.8,nan
HG-1.9,nan
HG-1.10,nan
HG-1.11,nan
HG-1.12,nan
HG-1.13,nan
HG-1.14,nan
HG-1.15,nan
SK65,kācaḥ
HG-2.1,nan
HG-2.2,nan
HG-2.3,nan
HG-2.4,ślaiṣmika-kācaḥ
HG-2.5,sānnipātika-kācaḥ
HG-2.6,nan
HG-3,liṅganāśaḥ
HG-3.1,nan
HG-3.2,nan
HG-3.3,nan
HG-3.4,nan
HG-3.5,nan
HG-3.6,nan
HG-3.7,nan
HG-3.8,nan
HG-3.9,nan
HG-3.9.1,nan
HG-3.9.2,nan
HG-3.9.3,nan
HG-3.9.4,nan
HG-3.9.5,nan
HG-3.9.6,nan
SK63,pittavidagdhadṛṣṭi
HG-5,nan
SK64 (HG-6),rātryāndhyam kaphavidagdhadṛṣṭi
HG-7,uṣṇavidagdhadṛṣṭiḥ
HG-8,dhūmadarśī
HG-9,hrasvajāḍyam
HG-10,nakulāndhyam
HG-11,gambhīrā-dṛṣṭiḥ
HG-12,vidagdhāmladṛṣṭiḥ
HH,nan
HH-1,nan
HH-2,nan
I,nan
SK95,pratiśyāyaḥ
I-1.1,pratiśyāya-pūrvarūpam
I-1.2,duṣṭapratiśyāyaḥ
I-1.3,vātajapratiśyāyaḥ
I-1.4,pittaja-pratiśyāyaḥ
I-1.5,kaphaja-pratiśyāyaḥ
I-1.6,sānnipātaja-pratiśyāyaḥ
I-1.7,raktaja-pratiśyāyaḥ
I-1.8,pakva-pratiśyāyaḥ
I-1.9,kṣayaja-pratiśyāyaḥ
I-1.10,asādhya-pratiśyāyaḥ
I-1.11,pratiśyāya-upadravaḥ
SL20,kṣavathuḥ
I-2.1,nan
SK93,nāsāśoṣaḥ
SK97,nāsānāhaḥ
SK96,ghrāṇasrāvaḥ
I-6,apīnasaḥ
I-7,ghrāṇapākaḥ
I-8,nāsāśvayathuḥ
I-8.1,nan
I-8.2,nan
I-8.3,nan
I-8.4,nan
I-9,nāsārbudaḥ
I-9.1,nan
I-9.2,nan
I-9.3,nan
I-9.4,nan
I-9.5,nan
I-9.6,nan
I-9.7,nan
I-10,pūyaraktam
SK98,pūtināsā
I-12,nan
I-13,dīptaḥ
I-14,bhraṃśathuḥ
SK90,nāsāgata-raktapittam
SK94,nāsārśaḥ
I-16.1,nan
I-16.2,nan
I-16.3,nan
I-16.4,nan
SK92,puṭakaḥ
I-18,bhṛśakṣavaḥ
J,nan
J-1,vātajakarṇarogaḥ
J-2,pittajakarṇarogaḥ
J-3,kaphajakarṇarogaḥ
J-4,sānnipātajakarṇarogaḥ
J-5,raktajakarṇarogaḥ
SK83,karṇa-kaṇḍū
J-7,karṇa-kṣveḍaḥ
SK85,karṇa-gūthakaḥ
SK86,karṇa-nādaḥ
J-10,karṇapākaḥ
J-11,karṇa-pratināhaḥ
SK80,karṇa-vidradhiḥ
J-12.1,nan
J-12.2,nan
SK88,karṇa-śophaḥ
J-13.1,nan
J-13.2,nan
J-13.3,nan
J-13.4,nan
SK82,karṇa-srāvaḥ
J-15,karṇārbudaḥ
J-15.1,nan
J-15.2,nan
J-15.3,nan
J-15.4,nan
J-15.5,nan
J-15.6,nan
J-15.7,nan
J-16,karṇārśaḥ
J-16.1,nan
J-16.2,nan
J-16.3,nan
J-16.4,nan
J-17,kṛmikarṇakaḥ
J-18,pūtikarṇaḥ
SK81,bādhiryam
SK87,karṇaśūlaḥ
J-21,nan
J-22,nan
JA,nan
JA-1,utpātaḥ
JA-2,nan
JA-3,nan
JA-4,nan
JA-5,paripoṭakaḥ
SK89,Parilehi
JA-7,nan
JA-8,nan
JA-9,tantrikaḥ
JA-10,nan
JA-11,nan
JA-12,nan
SN4W,vraṇaḥ
SP5A,vraṇaśophaḥ
KA-1,nan
KA-2,nan
KA-3,nan
KA-4,nan
KA-5,nan
KA-6,nan
K-1,nijavraṇaḥ
K-1.1,vātajavraṇaḥ/vātajaduṣṭavraṇa
K-1.1.1,asādhya-vātajajanyavraṇaḥ
K-1.2,pittajavraṇaḥ
K-1.2.1,asādhya-pittajanyavraṇaḥ
K-1.3,ślēṣmajavraṇaḥ
K-1.3.1,asādhya-ślēṣmajavraṇaḥ
K-1.4,raktajavraṇaḥ
K-1.5,vātapittajavraṇaḥ
K-1.6,vātakaphajavraṇaḥ
K-1.7,pittakaphajavraṇaḥ
K-1.8,vātaraktajavraṇaḥ
K-1.9,pittaraktajavraṇaḥ
K-1.10,kapharaktajavraṇaḥ
K-1.11,vātapittaraktajavraṇaḥ
K-1.12,vātakapharaktaja-vraṇaḥ
K-1.13,pittakapharaktaja-vraṇaḥ
K-1.14,vātapittakaphaja-vraṇaḥ
K-1.15,vātapittakapharaktaja-vraṇaḥ
K-2,āgantujavraṇaḥ
K-2.1,sadyōvraṇaḥ
K-2.1.1,kṣataḥ nipātita-sadyōvraṇaḥ
K-2.1.2,picchitaḥ/pracalitaḥ/vidalitaḥ
K-2.1.3,ghr̥ṣṭaḥ
K-2.1.4,avakr̥ttaḥ/aviklr̥ptaḥ
K-2.1.5,vilambī
K-3,śuddhavraṇaḥ
K-4,ruhyamāṇavraṇaḥ
K-5,samyagrūḍhavraṇaḥ
K-6,asādhya-vraṇaḥ
K-7,vraṇapūrvarūpam
K-8,vraṇa-upadravaḥ
K-9,nan
K-10,nan
K-11,nan
SL71,sirāgatavraṇaḥ
K-13,nan
K-14,nāḍīvraṇaḥ
K-14.1,vātajanāḍīvraṇaḥ
K-14.2,pittajanāḍīvraṇaḥ
K-14.3,kaphajanāḍīvraṇaḥ
K-14.4,dvandvajanāḍīvraṇaḥ
K-14.5,sānnipātajanāḍīvraṇaḥ
K-14.6,śalyanimittajavraṇaḥ
K-15,vraṇāyāmaḥ
K-15.1,asādhya-vraṇāyāmaḥ/upadravaḥ
L,abhighātaḥ
LA,bhagnaḥ
LA-1,sandhimuktam
LA-1.1,utpiṣṭa-sandhimuktam
LA-1.2,viśliṣṭa-sandhimuktam
LA-1.3,vivartita-sandhimuktam
LA-1.4,avakṣipta-sandhimuktam/adhaḥkṣipta-sandhimuktam
LA-1.5,atikṣipta-sandhimuktam
LA-1.6,tiryakakṣipta-sandhimuktam
LA-2,kāṇḍabhagna-adhikaraṇam
LA-2.1,karkaṭaka-bhagnaḥ
LA-2.2,aśvakarṇaḥ
LA-2.3,cūrṇitaḥ
LA-2.4,piccitaḥ
LA-2.5,asthichillitaḥ
LA-2.6,kāṇḍabhagnaḥ
LA-2.7,majjānugata-bhagnaḥ
LA-2.8,atipātita-bhagnaḥ
LA-2.9,vakra-bhagnaḥ
LA-2.10,chinnabhagnaḥ
LA-2.11,pāṭitabhagnaḥ
LA-2.12,sphuṭita-bhagnaḥ
LA-3,vividha-avayava-bhagnaḥ
LA-3.1,akṣakāsthi-bhagnaḥ
LA-3.2,kapāla-bhagnaḥ
LA-3.3,karṇa-bhagnaḥ
LA-3.4,nāsā-bhagnaḥ
LA-3.5,hanu-bhagnaḥ
LA-3.6,danta-bhagnaḥ
LA-3.7,grīvā-bhagnaḥ
LA-3.8,skandha-bhagnaḥ
LA-3.9,bāhu-bhagnaḥ
LA-3.10,kūrpara-bhagnaḥ
LA-3.11,aṅguli-bhagnaḥ
LA-3.12,nakha-sandhi-bhagnaḥ
LA-3.13,parśukāsthi-bhagnaḥ
LA-3.14,ūrvasthi-bhagnaḥ
LA-3.15,ūru-bhagnaḥ
LA-3.16,jaṅgkā-bhagnaḥ
LA-3.17,pādatala-bhagnaḥ
LA-4,dussādhya-bhagnaḥ
LA-5,asādhya-bhagnaḥ
LB,dagdhaḥ
LB-1,agnidagdhaḥ
LB-1.1,pluṣṭadagdhaḥ/tucchadagdhaḥ
LB-1.2,durdagdham
LB-1.3,samyagdagdhaḥ
LB-1.4,atidagdhaḥ
LB-2,snēhadagdhaḥ
LB-3,uṣṇavātātapa-dagdhaḥ
LB-4,tvak-dagdhaḥ
LB-5,māṁsadagdhaḥ
LB-6,sirādagdhaḥ
LB-7,snāyudagdhaḥ
LB-8,sandhyasthidagdha
LC,dhūmaḥ
LC-1,dhūmōpahataḥ
ST20(LD),marmaviddhaḥ
LD-1,śākhā-marmaviddhaḥ
LD-1.1,talahr̥daya-marmaviddhaḥ
LD-1.2,kṣipra-marmaviddhaḥ
LD-1.3,kūrca-marmaviddhaḥ
LD-1.4,kūrcaśira-marmaviddhaḥ
LD-1.5,gulpha-marmaviddhaḥ
LD-1.6,indrabasti-marmaviddhaḥ
LD-1.7,jānu-marmaviddhaḥ
LD-1.8,āṇi-marmaviddhaḥ
LD-1.9,urvī-marmaviddhaḥ
LD-1.10,lōhita-marmaviddhaḥ
LD-1.11,viṭapa-marmaviddhaḥ
LD-1.12,maṇibandha-marmaviddhaḥ
LD-1.13,kūrpara-marmaviddhaḥ
LD-1.14,kakṣadhara-marmaviddhaḥ
LD-2,madhyamāṅga-marmaviddhaḥ
LD-2.1,guda-marmaviddhaḥ
LD-2.2,basti-marmaviddhaḥ
LD-2.3,nābhi-marmaviddhaḥ
LD-2.4,hr̥daya--marmaviddhaḥ
LD-2.5,stanarōhita-marmaviddhaḥ
LD-2.6,stanamūla-marmaviddhaḥ
LD-2.7,apastambha-marmaviddhaḥ
LD-2.8,apalāpa-marmaviddhaḥ
LD-2.9,kaṭīkataruṇa-marmaviddhaḥ
LD-2.10,kukundara-marmaviddhaḥ
LD-2.11,nitamba-marmaviddhaḥ
LD-2.12,pārśvasandhi-marmaviddhaḥ
LD-2.13,br̥hati-marmaviddhaḥ
LD-2.14,aṁsaphalaka-marmaviddhaḥ
LD-2.15,aṁsa-marmaviddhaḥ
LD-3,jatrūrdhva-marmaviddhaḥ
LD-3.1,nīlā-marmaviddhaḥ
LD-3.2,manyā-marmaviddhaḥ
LD-3.3,kr̥kāṭikā-marmaviddhaḥ
LD-3.4,mātr̥kā-marmaviddhaḥ
LD-3.5,vidhura-marmaviddhaḥ
LD-3.6,phaṇa-marmaviddhaḥ
LD-3.7,apāṅga-marmaviddhaḥ
LD-3.8,āvarta-marmaviddhaḥ
LD-3.9,śaṁkhamarmaviddhaḥ
LD-3.10,utkṣēpa-marmaviddhaḥ
LD-3.11,sthapanī-marmaviddhaḥ
LD-3.12,śr̥ṁgāṭaka-marmaviddhaḥ
LD-3.13,sīmanta-marmaviddhaḥ
LD-3.14,adhipati-marmaviddhaḥ
LD-4,māṁsamarmaviddhaḥ/anuktamāṁsamarmaṇō viddhasya liṅgam
LD-5,sirāmarmaviddhaḥ
LD-6,snāyumarmaviddhaḥ
LD-7,sandhimarmaviddhaḥ
LD-8,asthimarmaviddhaḥ
LD-9,dhamanīmarmaviddhaḥ
LD-10,sadyōprāṇaharamarmaviddhaḥ
LD-11,kālāntaramarmaviddhaḥ
LD-12,viśalyaghnamarmaviddhaḥ
LD-13,vaikalyakaramarmaviddhaḥ
LD-14,marmābhighātajadāhaḥ
LE,śalyaḥ
LE-1,tvaggata-śalyaḥ
LE-2,māṁsagata-śalyaḥ
LE-3,pēśyāntaragata-śalyaḥ
LE-4,sirāgata-śalyaḥ
LE-5,snāyugata-śalyaḥ
LE-7,sandhigata-śalyaḥ
LE-8,asthigata-śalyaḥ
LE-9,dhamanistha-śalyaḥ
LE-10,kōṣṭhagata-śalyaḥ
LE-11,asthivivaragata-śalya
LE-12,marmagata-śalya
LF,chinna-sadyōvraṇaḥ
LF-1,āmaśophachedaḥ
LF-2,sēvanī-chēdaḥ
LG,bhinna-sadyōvraṇaḥ
LG-1,kōṣṭha-abhighātaḥ/bhinnaḥ
LG-1.1,kōṣṭagatarudhiraḥ/raktapūrṇakōṣṭhaḥ
LG-1.2,āmāśayastha-rudhiraḥ
LG-1.3,pakvāśayastha-rudhiraḥ
LG-1.4,asādhya-kōṣṭhabhēdaḥ
LH,viddhaḥ
LH-1,sirāviddhaḥ
LH-2,snāyuviddhaḥ
LH-3,calācala-sandhikṣataḥ
LH-4,srōtōviddhaḥ
LH-4.1,prāṇavahasrōtōviddha
LH-4.2,annavahasrōtōviddhaḥ
LH-4.3,udakavahasrōtōviddhaḥ
LH-4.4,rasavahasrōtōviddha
LH-4.5,raktavahasrōtōviddha
LH-4.6,māṁsavahasrōtōviddhaḥ
LH-4.7,mēdōvahasrōtōviddha
LH-4.8,asthivahasrōtōviddhaḥ
LH-4.9,śukravahasrōtōviddhaḥ
LH-4.10,ārttavavahasrōtōviddha
LH-4.11,mūtravahasrōtōviddhaḥ
LH-4.12,purīṣavahasrōtōviddhaḥ
L-1,sarvāṅgābhihataḥ
L-2,raktātipravr̥ttiḥ
L-3,mūtraprasēka-kṣaṇanam
L-4,śirōbhighātaḥ
L-5,basti-abhighātaḥ
L-6,muṣkasrōtō^^abhighāta/upaghāta
L-7,śītābhihataḥ
M,bālarōgaḥ
MA,nāḍīkalpana-vyāpat
MA-1,āyāma–uttuṇḍitā
MA-2,vyāyāma-uttuṇḍitā
MA-3,piṇḍalikā
MA-4,vināmikā
MA-5,vijr̥mbhikā
MA-6,tuṇḍī
MB,bālagrahaḥ
MB-1,skandagrahaḥ
SR03,Skanda Apasmara
MB-3,śakunīgrahaḥ
MB-4,rēvatīgrahaḥ
MB-5,pūtanāgrahaḥ
MB-6,andhapūtanāgrahaḥ
MB-7,śītapūtanāgrahaḥ
MB-8,mukhamaṇḍikāgrahaḥ
MB-9,naigamēṣagrahaḥ
MB-10,śvagrahaḥ
MB-11,pitr̥grahaḥ
MB-12,śuṣkarēvatīgrahaḥ
MB-13,asādhya-śuṣkarēvatīgrahaḥ
MB-14,asādhya-bālagrahaḥ
MC-1,vātaduṣṭastanyapānajanyarōgaḥ
MC-2,pittaduṣṭastanyapānajanyarōgaḥ
MC-3,kaphaduṣṭastanyapānajanyarōgaḥ
MD-1,dantodgamaḥ
SM12,dantaghātaḥ
MD-3,dantaśabdaḥ
MD-4,akāladantaḥ
MD-5,"ahipūtanā, ahipūtanakaḥ"
SM16,mukhasrāvaḥ
SM54,gudapākaḥ
MD-8,tālukaṇṭakaḥ
MD-9,vicchinnaḥ
SR05,pārigarbhikaḥ
SP9A,daurbalyam
SR00,kumāraśoṣaḥ
SR01,śayyāmūtratvam
SR04,kukūṇakaḥ
MD-15,rōdanaḥ
MD-16,mahāpadmaḥ
MD-17,phakka-rogaḥ
SM73,kṣīrālasakaḥ
MD-19,bāla-kōṣṭharuk
MD-20,hṛdayaruk
MD-21,guhyaruk
MD-22,bāla-pakṣāghātaḥ
MD-23,bāla-bastirōga
SQ50,kṛmiḥ
nan,bāhyajakr̥miḥ
NA-1,yūkā
NA-2,likṣā bāhyakr̥miḥ
NA-3,pipīlikā bāhyakr̥miḥ
NB,ābhyantara-kr̥miḥ
NB-1,śōṇitajakr̥miḥ/raktajakr̥miḥ
NB-1.1,kēśādaḥ
NB-1.2,rōmādaḥ/lōmādaḥ
NB-1.3,lōmavidhvaṁsaḥ
NB-1.4,lōmadvīpaḥ
NB-1.5,saurasaḥ
NB-1.6,audumvaraḥ
NB-1.7,jantumātr̥
NB-1.8,nakhādaḥ
NB-1.9,dantādaḥ
NB-1.10,kikkisaḥ
NB-1.11,śōṇitajakr̥miḥ
NB-1.12,parīsarpaḥ
NB-2,kaphajakr̥miḥ
NB-2.1,antrādaḥ
NB-2.2,udarāveṣṭaḥ
NB-2.3,hr̥dayādaḥ/hr̥dayōdakaḥ
NB-2.4,curuḥ/kuruḥ
NB-2.5,darbhapuṣpaḥ
NB-2.6,saugandhikaḥ
NB-2.7,mahāgudaḥ/mahākuhaḥ
NB-2.8,mahāpuṣpaḥ
NB-2.9,pralūnaḥ
NB-2.10,cipiṭaḥ
NB-2.11,pipīlikā
NB-2.12,dāruṇakr̥miḥ
NB-3,purīṣajakṛmiḥ
NB-3.1,kakērukaḥ
NB-3.2,makērukaḥ
NB-3.3,lēlihaḥ
NB-3.4,saśūlakaḥ
NB-3.5,sausurādaḥ/sausūlakaḥ
NB-3.6,ajavaḥ
NB-3.7,vijavaḥ
NB-3.8,kipya
NB-3.9,cipyaḥ
NB-3.10,gaṇḍūpadaḥ
NB-3.11,dvimukhaḥ
NB-3.12,sulūnā
NB-4,kaphaśōṇitajakr̥miḥ
NB-4.1,snāyuka/kr̥miḥ
NB-4.1.1,vātika snāyuka
NB-4.1.2,pittaja snāyuka
O,kṣudrarōgaḥ
O-1,agnirōhiṇī
O-2,ajagallikā
O-3,anuśayī
O-4,"andhālajī, antrālajī"
O-5,avapīḍakaḥ
SN48,alasaḥ
SN70,arūṃṣikā
O-8,indraviddhā
O-9,utkoṭhaḥ
SN4L,koṭhaḥ
O-11,irivellikā
SN4T,kakṣāḥ
O-13,kacchapikā
O-14,kadaraḥ
O-15,kunakhaḥ
O-16,"gandhanāmā, gandhamālā"
O-17,gardabhikā
SM55,gudabhraṃśaḥ
SN4S,carmakīlaḥ
O-19.1,vātika-carmakīlaḥ
O-19.2,paittika-carmakīlaḥ
O-19.3,kaphaja-carmakīlaḥ
O-20,"cipyam, akṣatā, upanakha"
SN4F,jatumaṇiḥ
O-22,jālagardabhaḥ
SN4E,tilakaḥ
O-24,nyacchaḥ
SN0A,niruddhaprakaśaḥ
O-26,nīlikā
O-27,panasikā
SK54,prasuptiḥ
O-29,padminīkaṇṭakaḥ
O-30,parivartikā
O-30.1,vātaja-parivartikā
O-30.2,kaphaja-parivartikā
O-31,pādadārī
SM1D,pāṣāṇagardabhaḥ
O-33,maṣakaḥ
O-34,yavaprakhyā
SN4V,yuvānapiḍakā
SN4N,rājikā
O-37,lāñchanam
SN40,rakasā
SN90,indraluptaḥ
O-40,varāhadaṃṣṭrakaḥ
O-41,valmīkaḥ
SN4G,vyaṅgaḥ
O-42.1,vātikavyaṅgaḥ
O-42.2,paittika-vyaṅgaḥ
O-42.3,kaphaja-vyaṅgaḥ
O-42.4,raktaja-vyaṅgaḥ
O-43,vidārikā
O-44,vivṛtā
O-45,viddhā
